actor/loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
-4.609977,1.2716162,4.1739383,1.0,-0.22373265,-1.0,2113,0.87209207,1600,422.6,91,5,589.5495229410334,-123.55674879881553,-134.9677466314286,-150.08383721928112,5,9.830617207513196,0.9999559035614456,-0.0024465180495724242,-0.9998732805583885,20000,0.5781033189948392,1600,1089.611111111111,42,18,721.8723447388503,-78.04060799952276,-91.4191456342577,-107.82110174139962,18,9.359097915687284,18.0,30.63650679588318,20000.0,1.0,30.63650679588318,20000.0,652.8159405786931,20000.0
-15.189754,3.766937,14.612242,1.0,0.006556216,-1.0,8000,0.9972964,1600,1600.0,1600,5,0.0,-179.12998127099127,-179.247660456039,-179.307140101213,5,0.06330539373996964,1.0,0.00683457065198088,-1.0,20000,0.8901390165991908,1600,209.61290322580646,36,93,298.5587254154177,-97.98285954911262,-124.21177251302095,-231.67595131643975,93,26.9766312419856,111.0,58.40185499191284,20000.0,2.0,89.07986688613892,40000.0,342.45487583860967,40000.0
-13.459244,3.1472614,13.025487,1.0,0.6133914,-1.0,6721,0.67031854,1600,1344.2,321,5,511.6,-129.41097946251284,-140.29916868269393,-148.64005027637177,5,7.03881422518833,1.0,0.027353698,-1.0,20000,0.89804506,1600,912.1363636363636,64,22,572.416114970295,-6.13051149083185,-143.916781022515,-262.44664519709477,22,53.611690025314594,133.0,62.45229697227478,20000.0,3.0,151.60731291770935,60000.0,320.2444260597628,60000.0
-9.764093,2.8849413,9.341487,1.0,0.38745764,-1.0,8000,0.71961766,1600,1600.0,1600,5,0.0,-119.57673978223465,-134.2302824630402,-149.50128198368475,5,10.093059870420296,1.0,0.19562228,-1.0,20000,0.8646498,1600,498.925,54,40,535.3487829210038,-94.27081252537027,-124.83767928794263,-209.82036913470802,40,26.834528261337148,173.0,64.28223299980164,20000.0,4.0,215.96800804138184,80000.0,311.1279597281836,80000.0
-13.143295,3.2434652,12.654297,1.0,-0.027845863,-1.0,8000,0.89483005,1600,1600.0,1600,5,0.0,-159.6743333666236,-160.9046453528943,-162.28483631046402,5,0.8717865539620536,1.0,0.059711646,-1.0,20000,0.8785458,1600,573.1176470588235,52,34,551.3105116690745,-25.052718551051953,-99.17362230973158,-137.67383603932103,34,30.62387371701198,207.0,63.91978907585144,20000.0,5.0,279.9618740081787,100000.0,312.89214637843503,100000.0
-16.572882,3.3107708,16.071098,1.0,-0.07456861,-1.0,7726,0.9282831,1600,1545.2,1326,5,109.6,89.75603428026079,54.559450532388,-55.36867922096792,5,55.124545000131135,1.0,0.08827508,-1.0,20000,0.892629,1600,455.4782608695652,46,46,508.3788273877128,213.29764104524293,-78.23547913934321,-158.397592126159,46,80.30264155168939,253.0,62.2571759223938,20000.0,6.0,342.30797290802,120000.0,321.24810840971725,120000.0
-21.108583,3.04925,20.602839,1.0,-0.0069817263,-1.0,8000,0.9153221,1600,1600.0,1600,5,0.0,-72.46208023691179,-102.28405065929437,-121.69417499846895,5,16.68331444690953,1.0,-0.026845135,-1.0,20000,0.8977744,1600,1456.3846153846155,489,13,343.92833297774706,193.00580564815027,5.498253177480085,-133.08858383525512,13,90.82095992443439,266.0,63.18389129638672,20000.0,7.0,405.59171509742737,140000.0,316.5363764346647,140000.0
-22.323309,2.6044853,21.819262,1.0,0.05348663,-1.0,2066,0.93003315,1171,413.2,74,5,394.9239926872005,37.55174014964723,-73.64097557488567,-123.48405898362398,5,58.689434679309166,1.0,0.13864148,-1.0,20000,0.8786747,1600,1023.6666666666666,111,21,610.031406945837,209.75182437934836,-102.95291317707448,-202.93770794809097,21,81.45673729760158,287.0,66.17140007019043,20000.0,8.0,471.8382430076599,160000.0,302.2453806143631,160000.0
-19.813097,2.4972708,19.42026,1.0,-0.012636581,-1.0,7723,0.8931255,1600,1544.6,1469,5,47.008935320851506,221.4956170710393,212.35723165781945,202.94622342664115,5,6.303254838056157,1.0,0.06703762,-1.0,20000,0.8863789,1600,676.0,67,29,501.07408771489105,182.65269113413478,-32.324069511528144,-140.15501999721164,29,81.61473929785632,316.0,70.64390516281128,20000.0,9.0,542.5591402053833,180000.0,283.1100567544573,180000.0
-17.677847,2.483691,17.304771,1.0,-0.04694211,-1.0,6766,0.8985037,1414,1353.2,1272,5,49.65239168459058,236.32055218983442,230.16653737363922,223.9744436564124,5,4.365018906642404,1.0,-0.013791809,-1.0,20000,0.87607616,1600,961.0,62,21,567.4735991341674,241.55883082941,83.12533200174428,-165.2203400103026,21,140.29330385264925,337.0,74.80629205703735,20000.0,10.0,617.4471580982208,200000.0,267.3571894828132,200000.0
-16.563265,2.1203847,16.218077,1.0,0.0364596,-1.0,7325,0.931907,1538,1465.0,1205,5,130.09996156801893,208.5693527093972,175.77228051282017,46.789675129781244,5,64.49309611152975,1.0,0.024709418,-1.0,20000,0.9011254,1600,1042.842105263158,60,19,546.8847914042336,244.80167191056535,125.85870194089621,-162.86415073022363,19,158.58098303176143,356.0,76.74958610534668,20000.0,11.0,694.2862520217896,220000.0,260.587724506396,220000.0
-18.771597,2.2751956,18.39727,1.0,-0.06687859,-1.0,329,0.9597037,67,65.8,65,5,0.7483314773547882,-117.11176975769922,-117.75862636175006,-119.47155154310167,5,0.875492452246965,1.0,-0.059882365,-1.0,20000,0.9039918,1600,809.64,125,25,518.6834009297,234.801033236472,25.85273952251562,-120.83497683719906,25,119.98631438622401,381.0,74.90919399261475,20000.0,12.0,769.3993439674377,240000.0,266.98992385329615,240000.0
-19.239893,2.2944896,18.897346,1.0,-0.09351244,-1.0,5186,0.9145176,1295,1037.2,79,5,479.25333592996515,236.7950990626996,167.72399749054165,-101.1747485861415,5,134.4549569354749,1.0,-0.043584876,-1.0,20000,0.8914629,1600,810.3333333333334,52,24,565.2398212754968,253.05968759109965,72.44803933053988,-121.48769548765267,24,146.6704929233232,405.0,84.90303993225098,20000.0,13.0,854.3842349052429,260000.0,235.56282573579404,260000.0
-19.925034,2.3816934,19.580042,1.0,0.017268203,-1.0,5254,0.90850407,1600,1050.8,490,5,432.4069379646908,214.5779635377403,76.62485536872991,-43.48702521668747,5,110.75942699561267,1.0,-0.032009907,-1.0,20000,0.86726385,1600,757.4814814814815,63,27,579.3017105785954,244.50175679207314,40.485850030936625,-112.60374617017806,27,138.62734735536952,432.0,86.66298627853394,20000.0,14.0,941.1408581733704,280000.0,230.7790310354666,280000.0
-20.200909,2.3989937,19.878609,1.0,0.0087724095,-1.0,8000,0.92943525,1600,1600.0,1600,5,0.0,181.55672935544135,172.06910401463247,156.89206459846173,5,9.067262310799368,1.0,-0.039744142,-1.0,20000,0.88747215,1374,742.1851851851852,63,27,412.178138137261,266.57836807181593,95.19449768884577,-108.77816613391042,27,143.23443686603406,459.0,70.16840076446533,20000.0,15.0,1011.4388899803162,300000.0,285.02858526210554,300000.0
-19.961046,2.4200716,19.644491,1.0,-0.035702273,-1.0,3837,0.89436275,1167,767.4,313,5,291.01381410510396,269.48219766118564,127.39838967406831,-23.854155739812995,5,116.33256348411221,1.0,-0.015613664,-1.0,20000,0.88145113,1600,648.7741935483871,78,31,420.28482735904305,266.85331466712523,45.834783439737414,-111.91676472057588,31,127.68580655264135,490.0,62.18676996231079,20000.0,16.0,1073.7090220451355,320000.0,321.6118156984403,320000.0
-21.033447,2.5279238,20.7024,1.0,0.020443905,-1.0,3684,0.9243414,1011,736.8,395,5,242.89042797113268,265.4306798647158,124.34734169617514,-11.0116471684305,5,117.60745726890309,1.0,0.0071016573,-1.0,20000,0.89461255,1118,531.8918918918919,75,37,311.0712774654521,269.96247077401495,45.69072038939905,-101.08606249652803,37,121.98532414709649,527.0,132.99137997627258,20000.0,17.0,1206.767529964447,340000.0,150.38568667810097,340000.0
-21.563015,2.6835563,21.252419,1.0,-0.12901019,-1.0,4976,0.937016,1052,995.2,932,5,43.95179177234985,263.4768118036445,233.32889135456645,134.47950180410407,5,49.538671941964594,1.0,-0.10401429,-1.0,20000,0.9029134,1600,689.9310344827586,44,29,515.7072098373651,254.74944744430832,40.60018077195842,-109.24947647750378,29,122.4881469785027,556.0,194.19542479515076,20000.0,18.0,1401.0785329341888,360000.0,102.98903808417333,360000.0
-20.739353,2.881371,20.46229,1.0,-0.0052693835,-1.0,1170,0.9681127,269,234.0,202,5,27.18087562975115,-41.51994886784814,-59.731199979009396,-75.20808578422293,5,13.26779337782738,1.0,-0.05541203,-1.0,20000,0.91364557,1335,473.25581395348837,55,43,357.38612387159833,256.9377625149282,6.719522478111071,-115.28220273635816,43,107.07431262698135,599.0,58.16676616668701,20000.0,19.0,1459.330572128296,380000.0,343.8389533756529,380000.0
-19.170254,2.9332259,18.893227,1.0,0.17607163,-1.0,7405,0.94160944,1600,1481.0,1357,5,77.82544571025598,221.6034325264336,202.21917657316953,167.35918929103354,5,18.351140074833964,1.0,0.038265053,-1.0,20000,0.91337466,1414,990.1578947368421,142,19,326.8438003176658,261.67831357056275,193.28646482300644,-88.21397341997363,19,112.36276084992646,618.0,140.99807596206665,20000.0,20.0,1600.4066469669342,400000.0,141.84590721210049,400000.0
-23.419514,3.5190198,23.053268,1.0,-0.05117704,-1.0,5209,0.957422,1161,1041.8,683,5,180.41441184118304,246.26823303836863,201.84602408842184,33.164145122107584,5,84.36095273305388,1.0,-0.006842592,-1.0,20000,0.92190194,1600,599.7941176470588,46,34,602.0017969199176,236.8038221304887,-61.720069548974664,-168.5422628116794,34,103.42136425014871,652.0,100.37603878974915,20000.0,21.0,1700.895026922226,420000.0,199.25073992900477,420000.0
-22.087923,3.2399745,21.791819,1.0,-0.13778737,-1.0,6666,0.9370804,1385,1333.2,1297,5,29.260211892602555,227.93137658643536,224.91018384764357,219.78411358864287,5,2.877347593375512,1.0,0.036361113,-1.0,20000,0.9314065,1600,856.5,87,24,638.7935895107277,254.34162477215432,-7.061840741922841,-152.28261308229412,24,143.8190589958342,676.0,93.94590187072754,20000.0,22.0,1794.9326348304749,440000.0,212.8884773230515,440000.0
-29.097372,3.9166079,28.640013,1.0,0.08744196,-1.0,8000,0.9432449,1600,1600.0,1600,5,0.0,-69.26271817833731,-93.56760118800933,-110.42911676987933,5,13.544993663219655,1.0,-0.30442205,-1.0,20000,0.87483704,1600,342.50847457627117,54,59,502.22563545804036,254.95306272106245,-112.70147161906164,-241.5297383616271,59,73.4573047302572,735.0,84.0540862083435,20000.0,23.0,1879.0728640556335,460000.0,237.94203116343832,460000.0
-25.907152,3.233437,25.594807,1.0,0.0059455982,-1.0,5204,0.9439613,1162,1040.8,870,5,94.63699065376075,255.0662203906104,220.079809680162,94.56069745053537,5,62.87409265803256,1.0,0.003017648,-1.0,20000,0.9214363,1600,1004.2105263157895,80,19,462.7004918436489,269.4065935794497,104.98609031645692,-173.03876683747467,19,159.4564114292908,754.0,120.58411383628845,20000.0,24.0,1999.7443687915802,480000.0,165.85932726721438,480000.0
-22.666504,3.2035913,22.380642,1.0,0.03593202,-1.0,1427,0.95691705,382,285.4,218,5,58.15015047272019,-26.050941050674737,-57.19615760052911,-74.22147549071815,5,17.074326849138743,1.0,-0.03129834,-1.0,20000,0.92179567,1432,559.4594594594595,128,37,335.4493230824361,274.10728019912494,61.49658825509726,-92.37644544872455,37,123.84458448391302,791.0,123.00004386901855,20000.0,25.0,2122.8467729091644,500000.0,162.60156802299835,500000.0
-21.494951,2.9897392,21.204556,1.0,0.3575986,-1.0,7280,0.911546,1600,1456.0,880,5,288.0,270.83027225965634,-66.79461767904868,-156.49151653025183,5,168.8362035791099,1.0,-0.041226167,-1.0,20000,0.9270986,979,682.4137931034483,109,29,284.9178365825028,275.9499680157751,136.6997331357571,-101.49066734936787,29,135.58210166341692,820.0,87.18339371681213,20000.0,26.0,2210.1302988529205,520000.0,229.40148516085205,520000.0
-21.267866,2.9237401,20.986053,1.0,-0.04753644,-1.0,3768,0.9638365,841,753.6,441,5,156.47568501208102,276.16297338483855,225.5436207544757,26.79546044394374,5,99.37757836968537,1.0,-0.0039436906,-1.0,20000,0.9298692,1600,643.0322580645161,71,31,342.2874177920832,277.8204619732569,82.3031405644527,-127.82333233952522,31,141.1124900824159,851.0,83.24301409721375,20000.0,27.0,2293.4583480358124,540000.0,240.26040163134155,540000.0
-21.88632,3.066451,21.60188,1.0,-0.17496702,-1.0,5278,0.9379896,1061,1055.6,1048,5,4.841487374764082,252.24687550682575,251.10703916729435,250.32838367903605,5,0.6619674619313659,1.0,-0.012799082,-1.0,20000,0.9338815,1600,931.9090909090909,104,22,349.0324169746609,273.44628665340133,176.01850065311157,-103.72004890977405,22,136.0486414422671,873.0,84.67808890342712,20000.0,28.0,2378.217868089676,560000.0,236.1886086353391,560000.0
-21.124329,2.985191,20.867813,1.0,-0.048665196,-1.0,4822,0.9659189,973,964.4,952,5,7.002856560004639,261.8413865342736,260.43016436565665,259.20073214685544,5,0.8732155624569752,1.0,-0.07678327,-1.0,20000,0.9262282,1164,651.8666666666667,70,30,318.92357844613633,277.25124411901925,103.80562826809837,-104.71975213382393,30,131.8853192843632,903.0,105.27654576301575,20000.0,29.0,2483.5752589702606,580000.0,189.97583797079818,580000.0
-20.607094,2.9781184,20.35394,1.0,-0.04007514,-1.0,3956,0.95895946,1076,791.2,68,5,370.6310294619165,258.9896130375564,149.58710101169999,-114.18475688993931,5,145.67502794812512,1.0,-0.035209384,-1.0,20000,0.93195593,978,753.8518518518518,81,27,277.1423893561794,277.7982608152088,192.55205047961965,-101.58948737417813,27,129.97800644079769,930.0,98.9489860534668,20000.0,30.0,2582.6329979896545,600000.0,202.1243551620939,600000.0
-21.948427,3.0492563,21.6453,1.0,-0.0067472323,-1.0,8000,0.9726592,1600,1600.0,1600,5,0.0,139.3292893556536,132.25491050160707,117.96636832563672,5,7.444321652466128,1.0,-0.009628958,-1.0,20000,0.9376538,1600,434.20454545454544,66,44,430.5222821572471,273.06262401491404,15.279167676135588,-116.18349638860673,44,150.63514794605484,974.0,180.5087378025055,20000.0,31.0,2763.2260098457336,620000.0,110.79796049475449,620000.0
-23.631208,3.180174,23.371305,1.0,-0.07049455,-1.0,3466,0.9575249,847,693.2,114,5,289.6642193989448,275.99509142618626,203.24256997825577,-82.54581386223435,5,142.89639267591494,1.0,-0.0468775,-1.0,20000,0.93135023,1600,594.1428571428571,80,35,434.79257076430906,278.8549097427167,55.12002773939029,-118.53387093311176,35,125.1436567157145,1009.0,115.59846186637878,20000.0,32.0,2878.945426940918,640000.0,173.01268266975876,640000.0
-22.5187,3.1305532,22.260078,1.0,-0.11963275,-1.0,4303,0.9660257,876,860.6,845,5,11.253443917308159,272.7575246303677,269.81329480167915,267.5241450385074,5,1.7486485434579546,1.0,-0.06821554,-1.0,20000,0.9359545,1600,735.2222222222222,57,27,513.7482690487797,279.5509455129504,85.8810106472076,-110.97619292406307,27,147.23842685272754,1036.0,60.4229691028595,20000.0,33.0,2939.4622111320496,660000.0,330.9999541060869,660000.0
-22.43639,3.1554883,22.177286,1.0,-0.14606687,-1.0,4516,0.9407332,927,903.2,874,5,19.73220717507294,271.6015740799485,268.98663071943446,266.89963781053666,5,1.7303133511136932,1.0,-0.07385256,-1.0,20000,0.93283993,1017,704.5172413793103,76,29,297.02091191787815,277.2175888894126,161.0903394815985,-95.84278355166316,29,138.1065622521957,1065.0,48.663268089294434,20000.0,34.0,2988.18904709816,680000.0,410.9876049282406,680000.0
-22.358398,2.939094,22.104277,1.0,-0.11167307,-1.0,4041,0.9649936,820,808.2,803,5,6.615134163416491,277.4887157990597,276.898882780422,275.2654741425067,5,0.8486523980380084,1.0,-0.058126915,-1.0,20000,0.9317363,934,494.875,62,40,311.3193045331433,276.6573817031458,68.02339962973892,-103.21849674452096,40,145.4358952206213,1105.0,48.246742963790894,20000.0,35.0,3036.5212647914886,700000.0,414.5357545691731,700000.0
-22.839882,2.9926288,22.575623,1.0,-0.19195276,-1.0,5335,0.9515918,1155,1067.0,780,5,143.78734297565973,241.11678280375781,144.6903269974282,31.775698013836518,5,83.64896216467186,1.0,-0.09260419,-1.0,20000,0.9304196,955,587.9411764705883,80,34,291.9947563163814,279.92878432385623,115.43740134128508,-104.79147808998823,34,144.98463748177366,1139.0,52.97349786758423,20000.0,36.0,3089.554929971695,720000.0,377.54727939607113,720000.0
-23.141119,3.111949,22.891033,1.0,-0.05861017,-1.0,4486,0.9577393,910,897.2,886,5,8.885943956609225,269.7662703107344,268.9219853616167,267.91671000168935,5,0.7262241296356041,1.0,-0.070351444,-1.0,20000,0.9316426,1080,611.59375,103,32,283.68103340008037,279.0693359449506,122.38486389872833,-88.08151895808987,32,135.3237072190164,1171.0,63.34745383262634,20000.0,37.0,3152.971706867218,740000.0,315.71908245662183,740000.0
-22.64271,3.0873284,22.39467,1.0,-0.04512885,-1.0,4188,0.95792025,845,837.6,830,5,5.6780278266313555,276.1567526345607,275.489727691561,275.0214738016948,5,0.44100309466687904,1.0,-0.0498805,-1.0,20000,0.92977935,939,749.2222222222222,216,27,202.06953942994994,281.44397272134665,196.63320509303514,-50.935576654970646,27,113.0074807569459,1198.0,53.907856941223145,20000.0,38.0,3206.9433789253235,760000.0,371.0034331694249,760000.0
-22.785254,3.1919987,22.53409,1.0,-0.047708582,-1.0,4336,0.9648925,883,867.2,855,5,11.142710621747295,272.5481534684077,271.1144652079791,269.4450892084278,5,1.332388378557663,1.0,-0.05876868,-1.0,20000,0.9276792,902,654.1,99,30,275.2337612527456,281.03411284834146,160.33217990762822,-105.2154519673204,30,149.05026473371376,1228.0,67.93285989761353,20000.0,39.0,3274.9469709396362,780000.0,294.4083324350459,780000.0
-23.412607,3.048271,23.169945,1.0,-0.09137277,-1.0,3915,0.96478784,852,783.0,545,5,119.16375287812986,275.1418325911509,229.7609332852764,56.29058769647963,5,86.74521073656807,1.0,-0.05836654,-1.0,20000,0.9306104,919,671.8666666666667,91,30,278.081370984985,278.92954995599575,164.068523686256,-94.0041337327566,30,141.13029891679872,1258.0,56.75272607803345,20000.0,40.0,3331.764765024185,800000.0,352.40597909782423,800000.0
-24.758078,3.508271,24.405266,1.0,-0.31637353,-1.0,1106,0.9291577,283,221.2,127,5,63.46778710495585,-92.93344351788983,-106.19724359195679,-123.63597512152046,5,11.475101411123099,1.0,-0.1078281,-1.0,20000,0.933386,1600,499.9512195121951,59,41,383.6812034921009,279.52360058017075,37.94082627928747,-231.78627817433153,41,154.9214100932406,1299.0,54.13624668121338,20000.0,41.0,3385.9637808799744,820000.0,369.43824565031207,820000.0
-40.35328,5.332069,39.82115,1.0,0.53600955,-1.0,8000,0.82709455,1600,1600.0,1600,5,0.0,-120.68256146425847,-162.73224873777582,-186.76585030625574,5,24.25597931756049,1.0,-0.15204073,-1.0,20000,0.92955905,1600,669.2666666666667,88,30,515.357800195381,-15.995888351892063,-164.0485695392125,-274.93086115169353,30,55.12284491012486,1329.0,59.72372794151306,20000.0,42.0,3445.756457090378,840000.0,334.8752780400083,840000.0
-36.20059,4.726097,35.88844,1.0,0.08637844,-1.0,5072,0.96625364,1600,1014.4,238,5,608.958652126727,220.37168592316448,18.575899635419592,-148.3747844270265,5,156.49569255390972,1.0,-0.0047254465,-1.0,20000,0.9385272,1600,1162.5882352941176,82,17,452.03826735765335,243.6993080728862,37.546506306636736,-219.3503288146312,17,154.23435276380985,1346.0,59.06982398033142,20000.0,43.0,3504.90709400177,860000.0,338.5823530921547,860000.0
-28.122131,4.1149273,27.881834,1.0,-0.10439715,-1.0,4176,0.9561085,911,835.2,622,5,107.28914204149457,270.890907472698,232.95847895966727,87.0061182975769,5,72.9944422141735,1.0,-0.026016379,-1.0,20000,0.9234829,1385,857.3478260869565,147,23,340.5094148855636,279.6926241584588,183.320451264943,-79.7108249355224,23,121.79366412691625,1369.0,64.0309808254242,20000.0,44.0,3569.0032608509064,880000.0,312.34879963073723,880000.0
-25.080263,3.4668648,24.830114,1.0,-0.09987548,-1.0,2826,0.97025067,872,565.2,311,5,255.6711950924468,269.8033462566091,106.94179259368684,-19.349880270194262,5,133.71963696129083,1.0,-0.08136981,-1.0,20000,0.9252667,962,637.5625,69,32,269.43261419833715,279.3409949815832,129.1858287662924,-104.06845932640135,32,133.2825057978847,1401.0,60.57684683799744,20000.0,45.0,3629.6785759925842,900000.0,330.15914567964603,900000.0
-24.772701,3.5329614,24.526121,1.0,-0.11266633,-1.0,4367,0.96372205,1073,873.4,743,5,122.58319623830992,267.7701454900671,188.1582694405209,62.34165542857227,5,88.63828425971762,1.0,-0.06957288,-1.0,20000,0.93221736,1500,682.8620689655172,200,29,330.8351734769332,266.07156657532323,106.79759789271608,-85.11503611132503,29,117.42295723845008,1430.0,55.58157920837402,20000.0,46.0,3685.342684030533,920000.0,359.8314456849179,920000.0
-23.616741,3.3803546,23.396627,1.0,-0.05621483,-1.0,3378,0.9499811,864,675.6,102,5,292.806147476449,275.09552308684215,171.2262442172505,-90.34195869183168,5,143.3379740392701,1.0,-0.065381914,-1.0,20000,0.9249044,999,610.25,118,32,283.3108937192497,280.8476507887244,105.30131659371705,-83.98356469185092,32,131.09207518783762,1462.0,52.05853009223938,20000.0,47.0,3737.469176054001,940000.0,384.18295646387253,940000.0
-23.525394,3.4457016,23.29127,1.0,-0.027644379,-1.0,4314,0.96868855,1535,862.8,404,5,417.63974906610605,258.2960809073411,111.26756095365272,-23.677718434133567,5,115.13099106690592,1.0,-0.031114196,-1.0,20000,0.9229807,1036,543.8918918918919,85,37,324.5564777223771,279.5282709542662,90.47765311795189,-102.01072934363037,37,152.79310954800218,1499.0,55.90210008621216,20000.0,48.0,3793.4467861652374,960000.0,357.7683122665521,960000.0
-23.17555,3.4031165,22.951044,1.0,-0.04243692,-1.0,2761,0.9434987,1055,552.2,180,5,391.1487696516506,259.78418078570394,70.95775023878086,-67.96522910567,5,153.4257242222735,1.0,-0.013125604,-1.0,20000,0.9196208,1036,619.7272727272727,107,33,325.6158987190622,277.1116778552532,104.45301790953222,-92.71510648238473,33,153.8940319210595,1532.0,49.12817406654358,20000.0,49.0,3842.6372249126434,980000.0,407.098378476477,980000.0
